text	user_id	news_id	cluster
It was great to see the president of France bust the balls of trumpism	265803558	politifact1180	3
Can you confirm he was GREAT?	986902293017780224	politifact1180	3
Hopefully by the time we're done maybe you Bill Cosby can share cell maybe we can send you some postcards so we have something to read can you even read mr. Trump shoot a lot of s*** but doesn't look like you know how to read clearly you haven't looked at what you're dealing with	4864514753	politifact1180	3
Great speech! Refreshing, intelligent and sincere.I just hope you listened and recognized what he was trying to say to you.	247296040	politifact1180	3
He was really great. First honest thing you have said in years.	3365766695	politifact1180	3
It was really nice having a President again, if only for a short while.  Can you invite him back from time to time?  Thanks!	595082407	politifact1180	3
He will be Great! You sir though will still be the Dog You are. Nothing new under the sun.....	965883971472056320	politifact1180	3
I have so much respect for Macron. He's been here trying to open a haters eyes. Trump is only in office to make himself richer & our congressmen & women & Senators have NO BALLS!  Everything so many have fought & died for. Trump isnt good for America.	944583804	politifact1180	3
Macron threw you under the bus .... He backs global warming & Paris Accords & the Iran deal .... looks like you got hoodwinked again!	880817815837716480	politifact1180	3
So how did that go?    	15602377	politifact1180	3
How did you like Macron's speech?  I think he pretty well summed up how the greatest percentage of Americans feel. 	96144401	politifact1180	3
He was GREAT at condemning your folies against climate change.  Didn't expect that!	816007010537836544	politifact1180	3
Yes he was cause he denounced your policies	2228351172	politifact1180	3
He effectively repudiated practically all of your policies. You were right, he was GREAT!	815290049264762881	politifact1180	3
ok	988121037085736960	politifact1180	3
An important Ally.	2541384983	politifact1180	3
Keep up the great work!!!	867295808	politifact1180	3
Wonder if your wife will come to your funeral if you had passed away I have to wonder that have to wonder who would come to you maybe the ones that really don't care anymore I'm not sure you're not making the world Happy	4864514753	politifact1180	3
How did you like it?	2827188602	politifact1180	3
I hoped you actually watched & LISTENED to what he said. You could definitely learn something from Macron.	888789461642887168	politifact1180	3
HE was great. We ALL need to get on board with saving the planet from the REAL threat of global warming.	130568314	politifact1180	3
His speech left you stunned. 	214224689	politifact1180	3
Made in was great. He made you look like a fool in front of the joint session. Enjoy!	884413757832613896	politifact1180	3
And boy did he tear you a new one	881597349881159681	politifact1180	3
"He Was Great. For the Democratic Positions!
Hahahahahaha FOOL"	4149119892	politifact1180	3
Indeed, he was.	717947807722700800	politifact1180	3
He was great! He totally roasted your agenda on the environment and climate change, as well as your isolationist and nationalistic policies. Job well done by him. #NeverTrump	163681388	politifact1180	3
wow why all businesses closing boss... america looking like like she on life support suh	848724738289651713	politifact1180	3
Macron WAS great- he made a total fool of you. Congratulations!	769864520	politifact1180	3
Watching, sure. But did you listen?	41525803	politifact1180	3
He trashed you and your hate speech. Even your wives know you're a moron.	989167486980440064	politifact1180	3
I believe he ripped you a new one	55274267	politifact1180	3
We truly hope you watched a n d listened to what he said and meant!	112808088	politifact1180	3
He was great	734418017879269376	politifact1180	3
Hopefully you listened to his speech as he absolutely crushed you	2229196986	politifact1180	3
"You were right, Macron was great. He said some truly great things. 
Let's make earth great again."	14698154	politifact1180	3
bacon baconbacon baconbacon baconbacon baconbacon baconv	2444486099	politifact1180	3
How did that turn out?	987876874792685568	politifact1180	3
Do something about the gas prices in California	3227536470	politifact1180	3
Hope you learned something!	1290016026	politifact1180	3
He was GREAT, indeed! #Trump #Macron #Congress	1225496024	politifact1180	3
bacon baconbacon baconbacon baconbacon bacon	2444486099	politifact1180	3
He absolutely was great. Puts you to shame.	720035389709258753	politifact1180	3
"""Seldom Allowed"" ???
The USA allowed our Bertie to do it back in 2008 can't be THAT significant!"	148453813	politifact1180	3
President Macron gave a well prepared and very insightful speech to Congress and the world. I hope you were listening. The rest of the world was.	101653832	politifact1180	3
bacon bacon bacon bacon	2444486099	politifact1180	3
Save some time for golf. Need to try to keep that handicap under 30	42901037	politifact1180	3
bacon bacon bacon bacon bacon bacon bacon bacon bacon bacon bacon bacon	2444486099	politifact1180	3
Yeah - he speaks in full sentences and can read the actual words on the TelePrompTer	220087241	politifact1180	3
Such as they have done of course I could not do anything on the level that they have done does I'm not in that position they've done some badd things and it seems like those who republicans evolved to it to the don't like you. Sidestep  And prosecute	901811519964553216	politifact1180	3
Did you noticed he trashed you?	872904985394196481	politifact1180	3
bacon bacon bacon bacon bacon bacon	2444486099	politifact1180	3
WHA-???? You're not gonna go play golf??? What's the matter, Trumpie? Are you not feeling well? <---said with dripping sarcasm.	2159417432	politifact1180	3
He WAS great....unlike you.  He also told you off in the most elegant way possible.	819434522	politifact1180	3
Oh he was great alright.  Everything you should be, but sadly are not.	37852952	politifact1180	3
A busy day sitting and watching someone else work. Lol.	1188336457	politifact1180	3
I will be great	795408388570030080	politifact1180	3
President Macron did an amazing strong and honest speach about the truth and future that you can not even fathom. He is a true leader, something you will never be. Viva la !	246364532	politifact1180	3
bacon baconbacon bacon	2444486099	politifact1180	3
Tore you up! Bahahaha	850327056495804416	politifact1180	3
Yes, he pretty much slammed everything you stand for...	345589976	politifact1180	3
He was. He bitchslapped you and got an ovation for it.	49226624	politifact1180	3
Hope you liked the Smack Down, you ignorant lying POS treasonous bigot!	65666894	politifact1180	3
The people of Israel love you and your beautiful family,all the best!	989141112903340032	politifact1180	3
lol yup he was	25416494	politifact1180	3
Did you listen to his address? Dude, he DRAGGED you. And in return received standing ovation after standing ovation. How humiliating for you. :(	428332685	politifact1180	3
Mmm	951910016805756928	politifact1180	3
Hvcxxx mbBhbDbm	986773232643485697	politifact1180	3
He puts you to shame,!!	3418771745	politifact1180	3
We will see.!	899096789764251648	politifact1180	3
not true	740590473421676546	politifact1180	3
Great President	947909937476358144	politifact1180	3
Puipppppppppp	428832702	politifact1180	3
He was great	986980349547819009	politifact1180	3
Catch Robert William Fisher.	953411029341368320	politifact1180	3
Macron? Really? Why?	864175019458539520	politifact1180	3
Clovis Ca loves Donald Trump!	919615594487463937	politifact1180	3
Great speech, I hope you were listening.	957074379191541765	politifact1180	3
Mr Trump, where gone your commitment and dedication for human rights.USA sacrifice his many soldiers to protect the huminity in many parts of world. But in North Korea and baluchistan sweat and other parts of POK, why US is not seeing any fault. Please maintain the glory of US	880725775418363904	politifact1180	3
Marcon used this speech to criticize many of your policies.  He obviously was looking to have Congress work to stop you Trump.  We support his actions.	824628507212992512	politifact1180	3
"I want everyone in the world to sing this love song! 
* Sinceryly send to Donald Trump president!"	988662290407870464	politifact1180	3
I support you Mr President. Keep on keeping Americans safe through being you , you make me feel great about keeping my country great  !!	970906100584386561	politifact1180	3
"He WAS great, spoke better than you in a non-native language. Was able to address Congress without reading verbatim from the script like you need to do.
And, shooting down all your policies in your backyard & received a standing ovation. #uradumbass #playedu"	827351143571476483	politifact1180	3
Forgot wife's birthday. If you didn't think you were F*!&ed before. #LyinDonny	2436276987	politifact1180	3
A lot of damage has been done to our country our FBI, are White House, Actually all the above. It's getting out in the open the starred investigating harder let's make something happen to these dirty people. You know if I wasn't to pay my taxes or do something .	901811519964553216	politifact1180	3
Mr. Trump. I know all of you. I am the reason why you entered Iraq in 2003. It is because of the past government's allegation of weapons of mass destruction. The whole world knows this lie. Why do not they help the Iraqi people from the current government?	841790500227174400	politifact1180	3
Trump best President ever	1074028206	politifact1180	3
"p.macron is soldger of mulla of iran.
viva TRUMP"	918531256777871361	politifact1180	3
Nice 	451778777	politifact1180	3
Who threw u to the wolves.. Lol.. Not so great buds.. He thinks ur all wrong and told everyone in the Sen.	626617978	politifact1180	3
Really, I am very admired Pres Macron, he's young but talented. He share he like Novels and Philosophy, I think it help him have many initiatives to apply for reality. France under the leadership of Pres Macron must be more thriving more successful and play more important role.	844694191259115520	politifact1180	3
Is this actually real?? As in The real President?? Or a really funny actor. Genuine Question!	946822606770114561	politifact1180	3
The Family Man Bill Cosby kind of looks like you and tell you the truth doesn't matter what color they're all the same good or bad my opinion he just got labeled and he just went home in a limo what's the matter Trump you got nothing to say about your own country just wow naive	4864514753	politifact1180	3
He was great, unlike you! You could take lessons!	48244060	politifact1180	3
Did you learn anything from watching a REAL president perform his job? A REAL president who truly cares about the environment?	23898350	politifact1180	3
"He WAS great, spoke better than you in a non-native language. Was able to address Congress without reading verbatim from the script like you need to do.
And, shooting down all your policies in your backyard & received a standing ovation. #uradumbass #playedu"	830610518947745792	politifact1180	3
I call that a success!	3211109159	politifact1180	3
Hey Daniel I hate to inform you macron is leader of a second tier country he is not obligated in M.A.G.A. Like my president already is	985344977038467072	politifact1180	3
Can you form a complete sentence in your native MAGA language? Macron can (& did).	830610518947745792	politifact1180	3
This tweet didn't age well. Macron annihilated your world view and repudiated every single thing you stand for.	776173080846622720	politifact1180	3
donald, President Macron was great. take note, that's the way a President is suppose to sound.	3252051872	politifact1180	3
He won't, that is impossible.	4093035552	politifact1180	3
"Did you like Macron""s speech? He ripped on your agenda many, many times. They've seen what Nazi's and nationalism does in Europe...and they won't let it happen again!!!"	216946499	politifact1180	3
Stupid	869139235	politifact1180	3
YES! It was truly a great day to hear a great president addressing the Joint Session yesterday.  Did you notice that he did not one time brag on himself or condemn previous French leaders?  President Macron is apparently a leader with real ideas, not just filled with braggadocio.	3351048045	politifact1180	3
Well said.	236008813	politifact1180	3
Linda, that would be a double well said from me.	3252051872	politifact1180	3
He didn't have to do that because they're not trying to implicate him in a made up investigation! Without underlying crime!	877789059296501760	politifact1180	3
"You are apparently another individual incapable of critical thought.
 
Macron is just as corrupt as Trump, who is just as corrupt as Obama, who is just as corrupt as Merkel, who is just as corrupt as Xi Jinping, Etc.

Wake up.
Open your eyes."	941096653406265344	politifact1180	3
Macron is a globalist who BELIEVES in a lot of unAmerican crap!	720090731973619713	politifact1180	3
He dragged you through it today, just like you deserved.	140057278	politifact1180	3
I am sure the Donald was pleased to be made a fool of once again. A daily occurrence, all brought about in reaction to his own words and actions. How much mortification can one take before they wake up?	297017093	politifact1180	3
There is no Planet B.	37581675	politifact1180	3
"""Seldom""? Try getting to know your history. Heads of State have addressed Congress 117 times since 1945. That's an average of once every eight months for the last 73 years."	3029696688	politifact1180	3
"By ""seldom"" maybe he just means ""not daily"" but who knows what words mean when trump speaks anymore..."	1474635992	politifact1180	3
Viva le France!	17650478	politifact1180	3
You were so played!	50154821	politifact1180	3
The greatest achievement of Donald Trump is the reconciliation and friendship between Korea and North Korea after years of hostility and hostility, as well as North Korean nuclear disarmament talks and talks with the United States. The facts must be said. congratulations	985539525995708417	politifact1180	3
This man reaks of justice for the Americans people , he's just getting started !!	946808266104954880	politifact1180	3
Thank you!	935852183513333760	politifact1180	3
I assure you that you can take our Macron for you, but please keep your Trump. We offer you Emmanuel for free.	616223515	politifact1180	3
France is no friends of the US.	933211694700011520	politifact1180	3
you are the reason the country is being driven apart.  Obama had plenty of questionable members, and mentors.	1080479720	politifact1180	3
the only reason u have constituents is bc they don't know u sponsored war in Iran. Time to talk about HJ Res 10. Explain it.	247858853	politifact1180	3
No big deal. Press is restricted only inside the hall itself (joint sessions mean 594 representatives + invited). Media is covering the session with reporters inside the Congress rooms as usual. Public TV is broadcasting live.	17934562	politifact1180	3
Starting....	899775445876584449	politifact1180	3
Predictable	740305876876185604	politifact1180	3
a grisly actually just attacked me at school as Secretary DeVos predicted! #alternativefacts	821469877957492736	politifact1180	3
Howie, if you don't get a true Trump supporter on your panel...I'll stop watching you. That panel is not fair & balanced	491272386	politifact1180	3
Great speech.  Good coverage.	818509292252839937	politifact1180	3
don't you mean smear? Your ALTLeft Media spokesperson	160238978	politifact1180	3
"This was the Day Donald Trump became America's President.
It was a Great Speech proving Trump is here to Stay !
He is POTUS"	2918077549	politifact1180	3
"Question : Is Donald Trump President to the American Children who's Parents are being Deported ?
The Children are American !"	2918077549	politifact1180	3
"Donald Trump the Children are as American as your Son, Barron!
Build the wall First !
Make America Great one child at a Time!"	2918077549	politifact1180	3
I am convinced this nation won't ever look itself square in the eye. Only Black folks have courage to stand against evil.	2918918098	politifact1180	3
Thanks.  I'll be watching.  Give us the REAL #resist	783259006215282688	politifact1180	3
We are monitoring the joint session on martial law extension in Mindanao. Watch via live stream: http://cnn.ph/1LXc9jG 	2811559122	politifact1180	3
Monsod: Martial law is not the solution to the problems of our country | #TheSource live http://cnn.ph/1LXc9jG 	2811559122	politifact1180	3
Monsod: Is there another rebellion in place? Is the President asking for an extension or re-declaration of martial law? The situation has changed | #TheSource live http://cnn.ph/1LXc9jG 	2811559122	politifact1180	3
Monsod pumuti na ang buhok mo pero umitim naman ang budhi mo! Real Talk - please go to Mindanao somewhere in Basilan , Jolo , Tawi-Tawi at some parts of Lanao. Tingnan natin hindi ba aatras ang bayag mo.	1018860044975329280	politifact1180	3
"Not really... The earth is given into the hand of the wicked: he covereth the faces of the judges thereof; if not, where, and who is he?

Job 9:24

Judges don't know everything, they can be swayed, especially those given to money. #Corruption"	1035859586069098496	politifact1180	3
Old man Monsod, the oligarch puppet.	987207110441107456	politifact1180	3
"Monsod, subukan mo kayang tumira sa war-torn
area sa Mindanao kahit 1 month lang, then comeback
to us, Mindanaoans and tell us what could be the
best solution for the ""struggles"" we are facing 
almost everyday."	3592550052	politifact1180	3
hoy, tumira kanga sa mindanao. dami mo satsat wala ka namang nagawa sa peace & security sa mindanao.. harap at pasikat lang kayo sa media.. gaguhin niyo ninubo niyo. wag kaming taga mindanao..	1799062069	politifact1180	3
Christian Monsod tanga ka ba? NATIONWIDE ba yung ML? isolated area lang naman ang ML ah, para matutukan ng maige..	72146760	politifact1180	3
How? Entice them to leave their camps and sing kumbaya with you?	1044158190277943296	politifact1180	3
"Kung hindi ML ang sagot sa prob. sa Mindanao,
ano?? Bakit sa tinagal-tagal ng panahon,
pumuti na lahat buhok mo, ngayon ka lang
nagsalita pakontra pa!! Aber ano? 
Kasi kaming taga-Mindanao, sawang-sawa
na kami sa mga panggugulo ng mga makakaliwang
mga grupo eh!!"	3592550052	politifact1180	3
So, anong solusyon? Good vibes and prayers?	786793620	politifact1180	3
At magrally wearing black,lol!	364146236	politifact1180	3
Tell that to the real Mindanaoans. Then offer concrete solutions.	356446701	politifact1180	3
Exactly what I have just asked him!	3592550052	politifact1180	3
good news	825088763122442240	politifact1180	3
The biggest take away is that when Trump humiliates the media, they become his lapdog	814878012277661696	politifact1180	3
"One other excerpt from our former president's address that I ask you to look at closely, and please don't forget.

'Americans have known wars, but for the past 136 years they have been wars on foreign soil, except for one Sunday in 1941.'"	376775407	politifact1180	3
I think we know who	18886763	politifact1180	3
To date, the best war on an idea ever.	478042230	politifact1180	3
"He also did a ""state of the union"""	60613362	politifact1180	3
Not in 2017.	8447352	politifact1180	3
Viva la France 	2331201936	politifact1180	3
From the American people, thank you  for a wonderful address. We miss so much having a respectable president.	822645591683530753	politifact1180	3
There is no Planet B!	247259712	politifact1180	3
"""There is not Planet B"" #makeourplanetgreatagain "	407153036	politifact1180	3
So inspirational to hear an optimistic and high minded speech.	2468818135	politifact1180	3
Thank you for your beautiful message!	138105136	politifact1180	3
Brilliant and inspiring speech! Thank you for your leadership and thoughtful stewardship of democracy.	469732547	politifact1180	3
"Amazing speech to Joint Session. 
Thank you President Macron for your words and friendship. Most of us didn't vote for Trump, we are watching all we love be destroyed by him and his corrupt Regressive party."	3103213542	politifact1180	3
Thank you for reminding us what a strong, decent & educated leader looks like. France is very proud today	861624579978125313	politifact1180	3
Thank you, Merci! President Macron for speaking truth to power on behalf of the majority of Americans that are horrified by Putin's puppet. Vive la France! #MakeThePlanetGreatAgain	805633506428809216	politifact1180	3
Thank you so much, President Macron, from an American who understands your resolve in taking the 'high road'.  We appreciate your speaking for us as well as France and the entire world!	30788241	politifact1180	3
Merci beaucoup, Monsieur Macron. Nous avons besoin d'un President aussi. Si tu veux	25872740	politifact1180	3
His English was perfect.	901025546976583680	politifact1180	3
A powerful, exceptional speech, President Macron. We appreciate all you are doing for the world. We do not want the America of this current administration. We will hold fast to our values: humanity, equality and science. #Macron	109973212	politifact1180	3
As a Canadian born in the French province of Quebec..now US citizen I wanted to say I think your an incredible human being !! I loved watching you speak on the senate floor. Your words were sincere your heart was compassionate and your desire to achieve was inspiring!! Thank you!	3379934837	politifact1180	3
Great speech.  Strong charismatic leadership.  Gives me hope for the future.	2273294684	politifact1180	3
thank you for bringing your warm spirit and special style of leadership to D.C. Vive la France !	486783505	politifact1180	3
Thank you for saying all the things I feel President Macron, straight from the heart of an American	43595654	politifact1180	3
Well done Mr. President!  I wish your #StateVisit would have started there.	2848259559	politifact1180	3
Thank you! A great speech, I'll remember it.	46281849	politifact1180	3
As equal important to fashion and copyrights are  respect for IP in technology ... 	26285071	politifact1180	3
Articulate,delivering his speech in English	944707609575206912	politifact1180	3
thank you so much for this speech.	3346572796	politifact1180	3
Good. Earth People needed to -officially- hear it and - hopefully - understand it.	134921181	politifact1180	3
#MacronSpeech #ARealLeader #takemewithyou	867254868	politifact1180	3
Thank you.	2907003884	politifact1180	3
Fantastic Speech	332780627	politifact1180	3
Thank you, Pres. Macron. Many Americans laud your efforts to inspire political debate with sober facts and insights into our shared values, the need for America to remain engaged in the world, resolving trade disputes, nuclear weapons in Iran and saving the planet for the future.	68513262	politifact1180	3
In our President we believe !	836558889638318080	politifact1180	3
Will you be our President?	703232577365217280	politifact1180	3
Take care honey 	978426501166239750	politifact1180	3
The way the undisputed superpower #America welcomes & treats their Allies at home makes America great!	348721240	politifact1180	3
#nocomment .... lol....	636921376	politifact1180	3
Bravo, Monsieur Le President!  Your speech gladdens my heart.	708693418	politifact1180	3
Funny to see a French president advocating for the return of American hegemony and praising the world liberal order in front of a sceptic Congress. Both de Gaulle and past US president would have a hard time believing it. Times are changing #MacronTrump	801790985567141889	politifact1180	3
Vive le France, y'all!	974997372286717952	politifact1180	3
Good job	386213228	politifact1180	3
And so ?....	2836252732	politifact1180	3
Very powerful	3047802760	politifact1180	3
Trop fort	802857901945716736	politifact1180	3
vive Emmanuel Ma ron	869390937692176384	politifact1180	3
Va te faire mettre une bien profonde connard	937707616431759365	politifact1180	3
Insanely ironic how America created the blueprint for democracy and a prosperous middle class when Europeans were slaughtering each other political ideologies. Now they all do what America once did and we've lost touch.  Have to give France credit for being the exception though	2262018920	politifact1180	3
Les valet au boulot	893824427087073281	politifact1180	3
Clodhopper	893824427087073281	politifact1180	3
Sir, you have made my day. Thank you so much for what you do for our climate and our planet.	2542221304	politifact1180	3
I love France even more at this point.	2590532161	politifact1180	3
..	918897525066752000	politifact1180	3
Good.	134921181	politifact1180	3
Your reputation has been affected negatively by showing admiration for the most corrupt mentally deranged administration. They are evil and liars. He thinks he is a dictator, people laugh at him. Unfortunately he made you part of the show	37289265	politifact1180	3
Powerful speech , now get back to Paris agreement	109155258	politifact1180	3
"Mr. President, your English is a lot better than mine, and a whole lot better than Popes ;-) after all we are Earthlings...
Best Regards,
Marek ""Mark"" J. Wagner"	55003090	politifact1180	3
Macron fais moi un gosse 	766982619422683137	politifact1180	3
last speech, I hope macron, more dacollade, more kisses, more hugs in bed, no more romantic dinner with donald trump I hope stayed with your women is better I think.	967498632839667712	politifact1180	3
YOU ARE AMERICAS HERO TODAY!!!!!	2875053080	politifact1180	3
Putain, Macron c'est vraiment la classe.. 	766982619422683137	politifact1180	3
Good job!	817994455621865472	politifact1180	3
An exercise in exceptional statesmanship.	1375079066	politifact1180	3
Bon anglais Manu, mais travaille ta prononciation stp parce que les 40 minutes je les ai senties passer 	291505114	politifact1180	3
No Planet B, nou Plan B,but thereis BBC	1168160840	politifact1180	3
President Macron's address to Congress is yet another proof that the people and government of France have always been our best friends.	1394361	politifact1180	3
We need the strength of other nations we only as strong as those that we work with	331025392	politifact1180	3
Bravo, et merci, M. Macron! I wish that you could stay... hopefully you have been a positive influence on 45! Safe journeys!	26552440	politifact1180	3
Awesome and wonderful speech.	979294892991148033	politifact1180	3
Amazing! We love your agenda here in America. France is lucky to have you.	559797589	politifact1180	3
Bravo Mr Macron...	587485969	politifact1180	3
Who is this movie star?	1043179267	politifact1180	3
Great speech. It will ruffle feathers , but you made your numerous points. Well done president Macron. Proud to be French.	717947807722700800	politifact1180	3
Magnificent speech. Thank you President Macron	705609690491789312	politifact1180	3
Thank you, merci, President Macron. Wish you were my president.	707671698	politifact1180	3
Emmanuel Macron = Interim Leader of the Free World	849020859117207553	politifact1180	3
Thank you so very much.	849020859117207553	politifact1180	3
Merci! I feel a glimmer of hope.	817389453782163456	politifact1180	3
"I agree with  you Macron!

I support you!   "	804129117734051840	politifact1180	3
Well done sir.	716985944	politifact1180	3
Anyone else notice that the entire GOP sat on their butts (while the Democrats were cheering) when the climate change issue was addressed here? If that doesn't wake up sensible people who actually CARE about the planet (and future generations), then I don't know what will.	2550953982	politifact1180	3
Brilliant!  Merci beaucoup!  Enlightened Americans are grateful to you for your leadership and influence.	2952938196	politifact1180	3
Bien dit! 	454295364	politifact1180	3
"Thank you for the ""wake-up call"".  We really need that. ;)

#VivaLaFrance #VivaLaUSA"	2884021535	politifact1180	3
Inspiring and iconic speech...Friendship definitely must not becloud honesty & frankness! #presidentialvisit  #CapitolHill	70398960	politifact1180	3
#FBR - Can you even IMAGINE #Trump giving such a speech	497415780	politifact1180	3
we Lebanese nation THANK you for this great and  amazing speech  NO Planet B 	454653269	politifact1180	3
There that's how a president gives a speech very proud.	1604986956	politifact1180	3
Great Speech 	760144356728799232	politifact1180	3
Thank you for renewing a sense of Hope in the world with your speech to Congress. I applauded the television, I cried, and I thank goodness that you're here. Will you please stay?	19930509	politifact1180	3
Bonsoir Mon  president   je suis Mr  kenfack gildas je suis au cameroun pardonne Mon  president  aide moi pour que j arrive en france j aime la france merci	989130023335538689	politifact1180	3
Well done! Merci beaucoup! Fantastic speech Mr President! Very eloquent & inspiring. Thank you for reminding us of the bond between our 2 countries & supporting the United States. Wish you & you wife all the best. Vive la France!	903160837	politifact1180	3
I am glad you are receiving the respect you deserve by American representatives.	3403979511	politifact1180	3
Really well done, loved the speech	390692765	politifact1180	3
Wonderful speech!  Thank you for supporting the United States.	16106071	politifact1180	3
"Jack gets massaged again by LilyCole who later takes her clothes off in ship
this is the reason Jack does not like decent women clothed covered."	989163422364266496	politifact1180	3
See Jack here in red shorts with Lily Cole naked. Jack does not like respectably covered dressed women	989163422364266496	politifact1180	3
It seems like there is a recall of #FrenchRevolution A leader in mood addressing for Global Revolution #Humanity #Democarcy	2183853948	politifact1180	3
Go home Vichy	34467507	politifact1180	3
Thank you for reminding us all about who we are and what we stand for.	16578534	politifact1180	3
suce mes couilles	17434343	politifact1180	3
Thanks for reminding us who we really are and for working to restore our faith and our values. #OneGratefulAmerican	15229538	politifact1180	3
He s got the cheek this president...thumbs up for the planet!	630069273	politifact1180	3
Peace	901025546976583680	politifact1180	3
Macron knows Trump is starved for affection and is playing to his weakness.  It's difficult to watch,  but Macron is brilliant for doing it.	796735018043404290	politifact1180	3
He's doing what you have to do with Trump - he knows the only way to win favor is to flatter and emulate e.g. Ronny (239lbs) Jackson - case and point. Make no mistake, he's not a Trumper.	805633506428809216	politifact1180	3
If one man fails to have the morality to lead the world, another moral compass steps up. At least it is one with more brains and knowledge.	971858330	politifact1180	3
When was France included in sanctions???	16790244	politifact1180	3
Macron is playing Trump like a violin.	43188876	politifact1180	3
I'm surprised he didn't hire someone to anoint Macron's feet in oil!	2200336116	politifact1180	3
Its called negotiating and dialogue, even if you disagree there must be a way forward to work constructively.	726097594452205574	politifact1180	3
Listen to his speech today and you'll know how smart he is. And what a sucker Trump is.	19930509	politifact1180	3
..embarrassing..(and, btw, I doubt he reads your tweets)..	527985904	politifact1180	3
I believe it's quite clear.  He was polite when Trump tried to jam his tongue down his throat b/c he's polite. Trump is a sad man. ANY show of kindness and he's your BFF in that moment. He's NEEDY. I have a feeling Trump won't be trying to hold his hand & kiss him anymore.	948638841254137857	politifact1180	3
Macron is doing what he has to do.... it's psychological stuff something you learn if you have to work or deal with a narcissist, flattery and compliment while you expose them to others. He may save the world.	764218010869596160	politifact1180	3
He's trying to keep norms alive between US+Europe until Trump is replaced. He has pushed Trump on Syria/Climate Pact/Iran. He is also maintaining this friendship so that the damage is min. when someone new comes along + we can pick up where we left off. He prob hates Trump too.	978728317468766208	politifact1180	3
Yep. He totally went against everything Trump stands for in his speech. He hates Trump. He is playing a game. I say... well played. Thank you President Macron from the American people	4871907156	politifact1180	3
Oh I'm SURE he hates Trump! Especially when Trump lied abt what close buddies they are...like a one-sided bromance. Try to read Macron's facial expressions...it's almost funny but I feel sorry for him having Trump's paws all over him.	2200336116	politifact1180	3
There is nothing wrong with our climate it is just fine United States doesn't need to be paying billions of dollars to solve a problem that doesn't exist	2945109725	politifact1180	3
I would assume he hates Trump. He got endorsed by Obama. I'm not too sure either of his end game by coming here..	1393134764	politifact1180	3
Can't wait to read his memory in 40 years to see if he likes Trump or fake it	362495476	politifact1180	3
Macron is a very smart man, a statesman in the truest sense of the word. Whether he likes Trump or not is immaterial. That is the joker in the pack he's been dealt, and he's playing for high stakes. Today Macron wears the mantle of 'leader of the free world'.	838322432800878592	politifact1180	3
Too much at stake here Macron does what he has to do to get things dome putting his nausea for trump aside. Macron is smart he knows trump is not to be trusted. trumps with Putin and Macron knows it.	1069852626	politifact1180	3
In a nutshell, you got it. Macron is for ghe time being the leading statesman of the free world. Angela Merkel and Theresa May cannot hold sway over Trump, but Macron can try. He is clever and bold, and is aiming to sever Trump's Kremlin puppetstrings.	838322432800878592	politifact1180	3
It could be litteraly anyone President of the US he would do his best to have a good relationship with him/her, it's not about the person it's about the function. Once Trump is no longer President I doubt they will spend time together...	105488203	politifact1180	3
I am French , watch it again , beyond #45 , our president clearly highlighted our current disagreements against our long term alliance. Give it 2 more years !	2542749482	politifact1180	3
I agree with this assessment completely ...	764218010869596160	politifact1180	3
Are you blind? Macron is the only man alive and in office in a position to wrench Trump out of Putin's grasp. That is Macron's objective to save our democracies and world organisations from the abyss of drmagoguery.	838322432800878592	politifact1180	3
Demagoguery even...	838322432800878592	politifact1180	3
Refreshing to see what LEADERSHIP should look like.	2332338343	politifact1180	3
And sound like.	817389453782163456	politifact1180	3
Faites vs traduire	711896878724616193	politifact1180	3
Tu veut que je te parle ?	987646110616424448	politifact1180	3
Mouton recal citron	987646110616424448	politifact1180	3
Tu m impressionne quelle analyse wouawww .	987646110616424448	politifact1180	3
Right	706653555399266310	politifact1180	3
Les profs d'orthographe aussi ?	244249277	politifact1180	3
popopo XD	767495871202222080	politifact1180	3
nan mais les bouseux si	780823223696896000	politifact1180	3
Superbe analyse	987646110616424448	politifact1180	3
There was but he has been raided by the FBI.	63139313	politifact1180	3
"showed this to my bilingual son's friend..
""he's speaking english""
yes
""but why""
because he's in america and speaking to congress
""but he's french !!??""
yes I know but he speaks english too
""but why ? he's french""
yes but he speaks english too
""but he's french""
he's 9, I despair"	389967826	politifact1180	3
Good one , call me anytime for some French teaching )))	2542749482	politifact1180	3
My older kids in Canada speak both French and English..i will encourage my 2 younger ones to learn Spanish here 	16790244	politifact1180	3
"that's amazing  encouraging my son to learn spanish and have an understanding of portuguese as we think spain will be our final destination, 15yrs in france running businesses and things are frustratingly difficult at times
bilingual kids are "	389967826	politifact1180	3
Si vs ne comprenez pas FAITES .vs le traduire	711896878724616193	politifact1180	3
Europe is back!	3022904603	politifact1180	3
Can you please be our president?	3011062804	politifact1180	3
Absolument	2542749482	politifact1180	3
Que devaluado tenes que ser por quejarte de la falta de visibilidad, siendo PRESIDENTE DE USA, Creo que no se puede tirar un pedo sin que nos enteremos.... 	883550947	politifact1180	3
y yo que me quejaba de los legisladores argentinos poniendo cartelitos en las bancas...	712275691224567808	politifact1180	3
Lo persiguen por presidir distinto. A pesar de todos sus logros. Y a el no le van a dar el Premio Nobel por su estupendo logro con Korea del Norte 	883550947	politifact1180	3
This vision of greatness is so outdated and dangerous. It is about drums for war and not for peace. Cannot be shared but by few.	340761922	politifact1180	3
